Drug_Name,SMILES,HDAC6_Activity_Prob
Dotatate,C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O,0.07120312
Chlorthalidone,NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12,0.071117915
Iophendylate,CCOC(=O)CCCCCCCCC(C)C1=CC=CC=C1I,0.07109225
Dinoprost tromethamine,NC(CO)(CO)CO.CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,0.07105926
Nitrous acid,ON=O,0.07102605
Nitrite,[O-]N=O,0.07091431
Estradiol benzoate,[H][C@]1(O)CC[C@@]2([H])[C@]3([H])CCC4=CC(OC(=O)C5=CC=CC=C5)=CC=C4[C@@]3([H])CC[C@]12C,0.070796765
Lumacaftor,CC1=CC=C(NC(=O)C2(CC2)C2=CC=C3OC(F)(F)OC3=C2)N=C1C1=CC(=CC=C1)C(O)=O,0.07077086
Ethinamate,NC(=O)OC1(CCCCC1)C#C,0.07076869
Alprazolam,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,0.07075632
Clodronic acid,OP(O)(=O)C(Cl)(Cl)P(O)(O)=O,0.07064921
Arsenic trioxide,O=[As]O[As]=O,0.07058537
p-Phenylenediamine,NC1=CC=C(N)C=C1,0.07052469
Etomidate,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,0.07046095
Phenylbutyric acid,OC(=O)CCCC1=CC=CC=C1,0.07043862
N-acetyltyrosine,CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,0.0703275
Potassium aspartate,[H+].[H+].O.[K+].[K+].N[C@@H](CC([O-])=O)C([O-])=O.N[C@@H](CC([O-])=O)C([O-])=O,0.07031583
Tezacaftor,CC(C)(CO)C1=CC2=CC(NC(=O)C3(CC3)C3=CC=C4OC(F)(F)OC4=C3)=C(F)C=C2N1C[C@@H](O)CO,0.070233695
Clozapine,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,0.07016141
Ethylhexyl methoxycrylene,CCCCC(CC)COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=C(OC)C=C1,0.07013888
Ferrous bisglycinate,[Fe++].NCC([O-])=O.NCC([O-])=O,0.07013555
Dexchlorpheniramine maleate,OC(=O)\C=C/C(O)=O.CN(C)CC[C@@H](C1=CC=C(Cl)C=C1)C1=CC=CC=N1,0.07013003
Sulfanilamide,NC1=CC=C(C=C1)S(N)(=O)=O,0.070085436
Salicylic acid,OC(=O)C1=CC=CC=C1O,0.07002919
Modafinil,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,0.0699872
Armodafinil,NC(=O)C[S@@](=O)C(C1=CC=CC=C1)C1=CC=CC=C1,0.0699872
Darunavir,[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](CC1=CC=CC=C1)[C@H](O)CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1,0.0698617
Edetic acid,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,0.069806494
Sinapultide,CC(C)C[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(O)=O,0.06980355
Pentaerythritol tetranitrate,[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,0.0697359
Sodium aurotiosulfate,O.O.[Na+].[Na+].[Na+].[Au+].[O-]S([S-])(=O)=O.[O-]S([S-])(=O)=O,0.069709994
Panthenol,CC(C)(CO)C(O)C(=O)NCCCO,0.06966438
Dexpanthenol,CC(C)(CO)[C@@H](O)C(=O)NCCCO,0.06966438
Fluticasone furoate,[H][C@@]12C[C@@H](C)[C@](OC(=O)C3=CC=CO3)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,0.06954958
Macitentan,CCCNS(=O)(=O)NC1=C(C(OCCOC2=NC=C(Br)C=N2)=NC=N1)C1=CC=C(Br)C=C1,0.06948883
Sodium glycerophosphate,[Na+].[Na+].OCC(O)COP([O-])([O-])=O,0.06948338
Tolbutamide,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,0.06939564
Adiphenine,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,0.06918128
Estradiol,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,0.069061026
Histamine,NCCC1=CNC=N1,0.06895682
Mannitol,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.06887424
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.06887424
Meglumine,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.06887424
Pentagastrin,CSCC[C@H](NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,0.068784006
Isopropyl alcohol,CC(C)O,0.06874784
Glycol salicylate,OCCOC(=O)C1=CC=CC=C1O,0.06852804
Laurocapram,CCCCCCCCCCCCN1CCCCCC1=O,0.06851394
Dosulepin,CN(C)CC\C=C1/C2=CC=CC=C2CSC2=CC=CC=C12,0.068490565
Oxatomide,O=C1NC2=C(C=CC=C2)N1CCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,0.06848605
Urethane,CCOC(N)=O,0.06847045
Betaine,C[N+](C)(C)CC([O-])=O,0.06842077
Zidovudine,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,0.0683835
Gadoteric acid,[Gd+3].OC(=O)CN1CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC1,0.06835865
Docusate,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(O)(=O)=O,0.06834473
Nilotinib,CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)=CC(=C1)C(F)(F)F,0.0681437
Obeticholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)[C@H](CC)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,0.06811287
Clonidine,ClC1=CC=CC(Cl)=C1NC1=NCCN1,0.06798917
Calcium ascorbate,[Ca++].OC[C@H](O)[C@H]1OC(=O)C(O)=C1[O-].OC[C@H](O)[C@H]1OC(=O)C(O)=C1[O-],0.06785508
Unoprostone,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,0.067787655
Oxazepam,OC1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2,0.06775866
Loxoprofen,CC(C(O)=O)C1=CC=C(CC2CCCC2=O)C=C1,0.06775239
Sodium ascorbate,[Na+].[H][C@@]1(OC(=O)C(O)=C1[O-])[C@@H](O)CO,0.06774879
Zinc ascorbate,[Zn++].[H][C@@]1(OC(=O)C(O)=C1[O-])[C@@H](O)CO.[H][C@@]1(OC(=O)C(O)=C1[O-])[C@@H](O)CO,0.06774879
Guanethidine,NC(N)=NCCN1CCCCCCC1,0.06771734
Carbocisteine,N[C@@H](CSCC(O)=O)C(O)=O,0.06770197
Manganese,[Mn++],0.06768801
Dexbrompheniramine,CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1,0.06761969
Brompheniramine,CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1,0.06761969
Lidoflazine,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1,0.067402914
Crotamiton,CCN(C(=O)C=CC)C1=CC=CC=C1C,0.06731546
Baclofen,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,0.067228064
Betulinic Acid,[H]OC(=O)[C@]12CC[C@@]([H])(C(C)=C)[C@]1([H])[C@@]1([H])CC[C@]3([H])[C@@]4(C)CC[C@]([H])(O[H])C(C)(C)[C@]4([H])CC[C@@]3(C)[C@]1(C)CC2,0.06720406
Cisapride,CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC,0.06718703
Solriamfetol,N[C@@H](COC(N)=O)CC1=CC=CC=C1,0.06717394
Ethyl salicylate,CCOC(=O)C1=CC=CC=C1O,0.06712907
Procaine merethoxylline,O.[Hg+].CCN(CC)CCOC(=O)C1=CC=C(N)C=C1.[CH2]C(CN=C(O)C1=CC=CC=C1OCC([O-])=O)OCCOC,0.067072876
Disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC,0.0669499
Pentetreotide,C[C@@H](O)[C@@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@H](CC2=CNC3=CC=CC=C23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1,0.06694743
Pentetic acid,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,0.066937126
Isoxicam,CN1C(C(=O)NC2=NOC(C)=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O,0.066919535
Altretamine,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,0.066740625
Cyproheptadine,CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=CC=CC=C12,0.06672165
Trametinib,CN1C(=O)C(C)=C2N(C(=O)N(C3CC3)C(=O)C2=C1NC1=CC=C(I)C=C1F)C1=CC(NC(C)=O)=CC=C1,0.066656075
Fluticasone,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,0.06649869
Glycolic acid,OCC(O)=O,0.06644938
Estramustine,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(=O)N(CCCl)CCCl)C=C3CC[C@@]21[H],0.066380076
Chloric acid,[H]O[Cl](=O)=O,0.0661976
Dyclonine,CCCCOC1=CC=C(C=C1)C(=O)CCN1CCCCC1,0.06596482
Telavancin,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=C3OC4=CC=C(C=C4Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]4C(C=C2OC2=C(Cl)C=C(C=C2)[C@@H](O)[C@@H]2NC(=O)[C@H](NC4=O)C4=CC(=C(O)C=C4)C4=C(O)C(CNCP(O)(O)=O)=C(O)C=C4[C@H](NC2=O)C(O)=O)=C3)O[C@@H](C)[C@H]1O,0.06578702
Cyclosporine,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,0.06577077
Selenomethionine Se-75,C[75Se]CC[C@H](N)C(O)=O,0.06567605
Trifarotene,CC(C)(C)C1=CC(=CC=C1N1CCCC1)C1=CC(=CC=C1OCCO)C1=CC=C(C=C1)C(O)=O,0.06562962
Tioguanine,NC1=NC(=S)C2=C(N1)N=CN2,0.06560441
Segesterone acetate,[H][C@@]12CC(=C)[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],0.06555247
Nizatidine,CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O,0.065362595
Prochlorperazine,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,0.06534722
Dimethyl sulfoxide,CS(C)=O,0.06525279
Diethylcarbamazine,CCN(CC)C(=O)N1CCN(C)CC1,0.065127924
Doxacurium,COC1=CC(CC2C3=C(OC)C(OC)=C(OC)C=C3CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCC3=CC(OC)=C(OC)C(OC)=C3C2CC2=CC(OC)=C(OC)C(OC)=C2)=CC(OC)=C1OC,0.06508038
Balsalazide,OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC=C(O)C(=C1)C(O)=O,0.0650652
Iodohippurate sodium I-123,[Na+].[O-]C(=O)CNC(=O)C1=CC=CC=C1[123I],0.06504503
Propanoic acid,CCC(O)=O,0.06492612
Beta carotene,C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C,0.06486947
Atracurium besylate,[O-]S(=O)(=O)C1=CC=CC=C1.[O-]S(=O)(=O)C1=CC=CC=C1.COC1=CC2=C(C=C1OC)C(CC1=CC(OC)=C(OC)C=C1)[N+](C)(CCC(=O)OCCCCCOC(=O)CC[N+]1(C)CCC3=C(C=C(OC)C(OC)=C3)C1CC1=CC(OC)=C(OC)C=C1)CC2,0.064716786
Technetium Tc-99m mebrofenin,[Tc].CC1=CC(C)=C(Br)C(C)=C1NC(=O)CN(CC(O)=O)CC(O)=O,0.06464945
Mebrofenin,CC1=CC(C)=C(Br)C(C)=C1NC(=O)CN(CC(O)=O)CC(O)=O,0.06464945
Aluminum subacetate,CC(=O)O[Al](O)OC(C)=O,0.06417415
Atovaquone,OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=CC=CC=C2C1=O,0.06404223
Sulfamethazine,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,0.06390121
Tannic acid,OC1=CC(=CC(O)=C1O)C(=O)OC1=C(O)C(O)=CC(=C1)C(=O)OC[C@H]1OC(OC(=O)C2=CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C(O)C(O)=C2)[C@H](OC(=O)C2=CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C(O)C(O)=C2)[C@@H](OC(=O)C2=CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C(O)C(O)=C2)[C@@H]1OC(=O)C1=CC(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C(O)C(O)=C1,0.06366198
Meprobamate,CCCC(C)(COC(N)=O)COC(N)=O,0.06359223
Calcium carbonate,[Ca++].[O-]C([O-])=O,0.06358107
Calcium citrate,[Ca++].[Ca++].[Ca++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0.06358107
Cycloguanil,CC1(C)N=C(N)N=C(N)N1C1=CC=C(Cl)C=C1,0.06356837
Lanthanum carbonate,[La+3].[La+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O,0.063481025
Sodium citrate,[Na+].[Na+].[Na+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0.063481025
Urea,NC(N)=O,0.063481025
Urea C-13,N[13C](N)=O,0.063481025
Lithium carbonate,[Li+].[Li+].[O-]C([O-])=O,0.063481025
Potassium citrate,[K+].[K+].[K+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0.063481025
Sodium carbonate,[Na+].[Na+].[O-]C([O-])=O,0.063481025
Potassium carbonate,[K+].[K+].[O-]C([O-])=O,0.063481025
Lithium citrate,[Li+].[Li+].[Li+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0.063481025
Iopromide,COCC(=O)NC1=C(I)C(C(=O)N(C)CC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,0.06344583
Cholecalciferol,CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,0.06336763
Edetate disodium anhydrous,[Na+].[Na+].OC(=O)CN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O,0.063357614
D-Serine,N[C@H](CO)C(O)=O,0.063344926
Fosnetupitant,CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=CC=C1C)N1CC[N+](C)(COP(O)([O-])=O)CC1,0.06324441
Cisatracurium,COC1=CC2=C(C=C1OC)[C@@H](CC1=CC(OC)=C(OC)C=C1)[N@@+](C)(CCC(=O)OCCCCCOC(=O)CC[N@@+]1(C)CCC3=C(C=C(OC)C(OC)=C3)[C@H]1CC1=CC(OC)=C(OC)C=C1)CC2,0.06323652
Hydroxyzine,OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,0.063227035
Procarbazine,CNNCC1=CC=C(C=C1)C(=O)NC(C)C,0.06318079
Sumatriptan,CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1,0.06302996
Netupitant,CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=CC=C1C)N1CCN(C)CC1,0.063025184
Telithromycin,[H][C@@]12[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@@]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CC=CN=C1,0.0627882
Sodium bisulfite,[Na+].OS([O-])=O,0.062762514
Selenic acid,O[Se](O)(=O)=O,0.062762514
Selenious acid,O[Se](O)=O,0.062762514
Mannitol busulfan,CS(=O)(=O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COS(C)(=O)=O,0.062760115
Treosulfan,CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,0.062760115
Bempedoic acid,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(O)=O)C(O)=O,0.06270294
Stiripentol,CC(C)(C)C(O)\C=C\C1=CC2=C(OCO2)C=C1,0.062698916
Torasemide,CC(C)NC(=O)NS(=O)(=O)C1=C(NC2=CC=CC(C)=C2)C=CN=C1,0.06254798
Clobetasol,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,0.06254466
Potassium bicarbonate,[K+].OC([O-])=O,0.06246353
Sodium bicarbonate,[Na+].OC([O-])=O,0.06246353
Carbamide peroxide,OO.NC(N)=O,0.06246353
Glycine,NCC(O)=O,0.062397216
Samarium (153Sm) lexidronam,[153Sm+3].OP(O)(=O)CN(CCN(CP(O)([O-])=O)CP(O)([O-])=O)CP(O)([O-])=O,0.062246993
Loperamide,CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1,0.061939858
Phenylbutazone,CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,0.061832447
Zoledronic acid,OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O,0.061789654
Nitroglycerin,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,0.061656654
alpha-Amyl cinnamaldehyde,CCCCC\C(C=O)=C\C1=CC=CC=C1,0.061611675
Miltefosine,CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C,0.06156822
Lysine,NCCCC[C@H](N)C(O)=O,0.06152048
Ornithine,NCCC[C@H](N)C(O)=O,0.06152048
Levamisole,C1CN2C[C@@H](N=C2S1)C1=CC=CC=C1,0.061412647
Articaine,CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC,0.061375666
Iotrolan,CN(C(=O)CC(=O)N(C)C1=C(I)C(C(=O)NC(CO)C(O)CO)=C(I)C(C(=O)NC(CO)C(O)CO)=C1I)C1=C(I)C(C(=O)NC(CO)C(O)CO)=C(I)C(C(=O)NC(CO)C(O)CO)=C1I,0.06112194
Betamethasone phosphate,[H][C@@]12C[C@H](C)[C@](O)(C(=O)COP(O)(O)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,0.061071973
Sulfadiazine,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1,0.060978014
Diflorasone,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,0.060867466
Flumethasone,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,0.060867466
Phenylalanine,N[C@@H](CC1=CC=CC=C1)C(O)=O,0.060859144
Adapalene,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,0.06078123
Octocrylene,CCCCC(CC)COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1,0.060748138
Indium In-111 pentetate,[111In+3].OC(=O)CN(CCN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O)CC(O)=O,0.06073602
Chlormerodrin Hg-197,[Cl-].COC(C[197Hg+])CNC(N)=O,0.060713805
Dichloroacetic acid,OC(=O)C(Cl)Cl,0.060631055
Enzalutamide,CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C1(C)C)C1=CC=C(C#N)C(=C1)C(F)(F)F,0.060397726
Finerenone,CCOC1=NC=C(C)C2=C1[C@H](C1=CC=C(C=C1OC)C#N)C(C(N)=O)=C(C)N2,0.060360342
Aluminum sulfate,[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,0.060335726
Chromous sulfate,[Cr++].[O-]S([O-])(=O)=O,0.060335726
Zinc sulfate,[Zn++].[O-]S([O-])(=O)=O,0.060335726
Sodium sulfate,[Na+].[Na+].[O-]S([O-])(=O)=O,0.060335726
Cupric sulfate,[Cu++].[O-]S([O-])(=O)=O,0.060335726
Nickel sulfate,[Ni++].[O-]S([O-])(=O)=O,0.060335726
Potassium alum,[Al+3].[K+].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,0.060335726
Ferric sulfate,O.O.O.O.O.[Fe+3].[Fe+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,0.060335726
Potassium sulfate,[K+].[K+].[O-]S([O-])(=O)=O,0.060335726
Barium sulfate,[Ba++].[O-]S([O-])(=O)=O,0.060335726
Ferrous sulfate anhydrous,[Fe++].[O-]S([O-])(=O)=O,0.060335726
Oxymetazoline,CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C,0.060216367
Clobetasone,[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,0.059955314
Iomeprol,CN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,0.059926335
Gadopentetic acid,[Gd+3].OC(=O)CN(CCN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O)CC([O-])=O,0.059890304
Saxagliptin,[H][C@@]12C[C@]1([H])N([C@@H](C2)C#N)C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,0.059827287
Periciazine,OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1,0.059724152
Tibolone,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC(=O)CC3)C[C@@]([H])(C)[C@@]21[H],0.05962526
Cystine,N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O,0.059533417
Selenomethionine,C[Se]CC[C@H](N)C(O)=O,0.059533417
Efinaconazole,C[C@@H](N1CCC(=C)CC1)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,0.059492156
Elagolix,COC1=CC=CC(=C1F)C1=C(C)N(CC2=C(C=CC=C2F)C(F)(F)F)C(=O)N(C[C@H](NCCCC(O)=O)C2=CC=CC=C2)C1=O,0.059444338
Glutathione disulfide,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,0.059269577
Tazemetostat,CCN(C1CCOCC1)C1=C(C)C(=CC(=C1)C1=CC=C(CN2CCOCC2)C=C1)C(=O)NCC1=C(C)C=C(C)NC1=O,0.059091564
Formoterol,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,0.059057176
Arformoterol,COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1,0.059057176
Doxycycline,[H][C@@]12[C@@H](C)C3=CC=CC(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])[C@H]2O,0.059038024
Difenoxin,OC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1,0.058994073
Alfacalcidol,CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,0.05899329
Menthyl salicylate,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C1=CC=CC=C1O,0.05882625
Taurine,NCCS(O)(=O)=O,0.05876615
Quetiapine,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,0.058564875
Fenbufen,OC(=O)CCC(=O)C1=CC=C(C=C1)C1=CC=CC=C1,0.05834371
Etacrynic acid,CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1,0.058328435
