SMILES,title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",204,"NO GOOD POSES FOUND",294.83,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",205,"NO GOOD POSES FOUND",687.94,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",206,"NO GOOD POSES FOUND",374.06,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",207,"NO GOOD POSES FOUND",786.93,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",208,"NO GOOD POSES FOUND",909.21,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",209,"NO GOOD POSES FOUND",640.96,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",210,"NO GOOD POSES FOUND",369.22,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",211,"NO GOOD POSES FOUND",709.28,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",212,"NO GOOD POSES FOUND",825.37,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",213,"NO GOOD POSES FOUND",340.77,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",214,"ROUGH POSE REFINE FAILED",949.75,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",215,"NO GOOD POSES FOUND",657.2,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",216,"NO GOOD POSES FOUND",682.47,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",217,"NO GOOD POSES FOUND",470.83,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",218,"NO GOOD POSES FOUND",695.51,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",219,"NO GOOD POSES FOUND",451.13,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",220,"NO GOOD POSES FOUND",667.78,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",221,"NO GOOD POSES FOUND",587.47,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",222,"NO GOOD POSES FOUND",540.52,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",223,"NO GOOD POSES FOUND",277,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",224,"NO GOOD POSES FOUND",317.58,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",225,"NO GOOD POSES FOUND",710.01,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",226,"NO GOOD POSES FOUND",563.42,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",227,"NO GOOD POSES FOUND",706.45,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",228,"NO GOOD POSES FOUND",531.39,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",229,"NO GOOD POSES FOUND",782.74,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",230,"NO GOOD POSES FOUND",409.78,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",231,"NO GOOD POSES FOUND",661.19,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",232,"NO GOOD POSES FOUND",451.43,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",233,"NO GOOD POSES FOUND",521.77,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",234,"NO GOOD POSES FOUND",418.06,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",235,"NO GOOD POSES FOUND",530.14,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",236,"NO GOOD POSES FOUND",330.79,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",237,"NO GOOD POSES FOUND",514.42,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",238,"NO GOOD POSES FOUND",231,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",239,"NO GOOD POSES FOUND",552.98,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",240,"NO GOOD POSES FOUND",393.04,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",241,"NO GOOD POSES FOUND",518.43,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",242,"NO GOOD POSES FOUND",354.51,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",243,"NO GOOD POSES FOUND",955.6,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",244,"NO GOOD POSES FOUND",705.43,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",245,"NO GOOD POSES FOUND",338.47,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",246,"NO GOOD POSES FOUND",648.49,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",247,"NO GOOD POSES FOUND",649.09,,,,,,,,,,,,,,
